Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7
190,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
200,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
210,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
220,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
230,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
240,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
250,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
260,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
270,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
280,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
290,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
300,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
310,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
320,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
330,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
340,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
350,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
360,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
370,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
380,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
390,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
400,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
410,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
420,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
430,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
440,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
450,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
460,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
470,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
480,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
490,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
500,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
510,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
520,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
530,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
540,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
550,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
560,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
570,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
580,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
590,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
600,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
610,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
620,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
630,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
640,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
650,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
660,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
670,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
680,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
690,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
700,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
710,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
720,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
730,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
740,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
750,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
760,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
770,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
780,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
790,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
800,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
810,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
820,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
830,-1152.418,4.421319e-08,0.03297801,0.7992674,0.9484967,0.8541757,0.6512654,0.8451826,0.7427668
840,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
850,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
860,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
870,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
880,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
890,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
900,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
910,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
920,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
930,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
940,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
950,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
960,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
970,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
980,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
990,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1000,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1010,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1020,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1030,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1040,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1050,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1060,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1070,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1080,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1090,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1100,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1110,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1120,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1130,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1140,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1150,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1160,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1170,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1180,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1190,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1200,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1210,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1220,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1230,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1240,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1250,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1260,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1270,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1280,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1290,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1300,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1310,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1320,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1330,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1340,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1350,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1360,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1370,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1380,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1390,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1400,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1410,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1420,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1430,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1440,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1450,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1460,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1470,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1480,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1490,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1500,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1510,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1520,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1530,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1540,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1550,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1560,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1570,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1580,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1590,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1600,-1118.781,4.159709e-08,0.0005729064,0.7605133,0.9324101,0.8969651,0.6347758,0.778095,0.6473395
1610,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1620,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1630,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1640,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1650,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1660,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1670,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1680,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1690,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1700,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1710,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1720,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1730,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1740,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1750,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1760,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1770,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1780,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1790,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1800,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1810,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1820,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1830,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1840,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1850,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1860,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1870,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1880,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1890,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1900,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1910,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1920,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1930,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1940,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1950,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1960,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1970,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1980,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
1990,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2000,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2010,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2020,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2030,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2040,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2050,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2060,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2070,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2080,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2090,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2100,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2110,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2120,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2130,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2140,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2150,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2160,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2170,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2180,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2190,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2200,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2210,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2220,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2230,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2240,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2250,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2260,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2270,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2280,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2290,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2300,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2310,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2320,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2330,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2340,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2350,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
2360,-1106.196,4.176562e-08,0.05846872,0.7600818,0.9561112,0.7577878,0.6670333,0.8257066,0.5917755
