Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6
2650,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2660,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2670,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2680,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2690,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2700,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2710,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2720,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2730,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2740,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2750,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2760,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2770,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2780,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2790,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2800,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2810,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2820,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2830,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2840,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2850,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2860,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2870,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2880,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2890,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2900,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2910,-979.2354,2.805512e-08,0.4860722,0.6856906,0.6865931,0.6064044,0.5013308,0.6926073
2920,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
2930,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
2940,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
2950,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
2960,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
2970,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
2980,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
2990,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3000,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3010,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3020,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3030,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3040,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3050,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3060,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3070,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3080,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3090,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3100,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3110,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3120,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3130,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3140,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3150,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3160,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3170,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3180,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3190,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3200,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3210,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3220,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3230,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3240,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3250,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3260,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3270,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3280,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3290,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3300,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3310,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3320,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3330,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3340,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3350,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3360,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3370,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3380,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3390,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3400,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3410,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3420,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3430,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3440,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3450,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3460,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3470,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3480,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3490,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3500,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3510,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3520,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3530,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3540,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3550,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3560,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3570,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3580,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3590,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3600,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3610,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3620,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3630,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3640,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3650,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3660,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3670,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3680,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3690,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3700,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3710,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3720,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3730,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3740,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3750,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3760,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3770,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3780,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3790,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3800,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3810,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3820,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3830,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3840,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3850,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3860,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3870,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3880,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3890,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3900,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3910,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3920,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3930,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3940,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3950,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3960,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3970,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3980,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
3990,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4000,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4010,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4020,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4030,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4040,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4050,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4060,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4070,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4080,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4090,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4100,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4110,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4120,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4130,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4140,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4150,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4160,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4170,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4180,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4190,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4200,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4210,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4220,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4230,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4240,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4250,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4260,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4270,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4280,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4290,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4300,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4310,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4320,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4330,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4340,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4350,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4360,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4370,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4380,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4390,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4400,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4410,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4420,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4430,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4440,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4450,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4460,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4470,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4480,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4490,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4500,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4510,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4520,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4530,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4540,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4550,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4560,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4570,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4580,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4590,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4600,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4610,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4620,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4630,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4640,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4650,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4660,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4670,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4680,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4690,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4700,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4710,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4720,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4730,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4740,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4750,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4760,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4770,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4780,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4790,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4800,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4810,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4820,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4830,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4840,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4850,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4860,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4870,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4880,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4890,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4900,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4910,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4920,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4930,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4940,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4950,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4960,-947.0436,2.799511e-08,0.4890095,0.6873095,0.6928509,0.5650962,0.5010865,0.7033984
4970,-921.7726,2.75801e-08,0.4989026,0.6662812,0.7420019,0.5653606,0.4971886,0.6898935
4980,-921.7726,2.75801e-08,0.4989026,0.6662812,0.7420019,0.5653606,0.4971886,0.6898935
4990,-921.7726,2.75801e-08,0.4989026,0.6662812,0.7420019,0.5653606,0.4971886,0.6898935
5000,-921.7726,2.75801e-08,0.4989026,0.6662812,0.7420019,0.5653606,0.4971886,0.6898935
