Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6
2640,-835.9152,1.977809e-08,0.05014579,0.6882936,0.9020146,0.9185837,0.6769141,0.5178441
2650,-835.9152,1.977809e-08,0.05014579,0.6882936,0.9020146,0.9185837,0.6769141,0.5178441
2660,-834.0899,1.979542e-08,0.03961949,0.6904438,0.9323513,0.9072733,0.6660144,0.5400167
2670,-834.0899,1.979542e-08,0.03961949,0.6904438,0.9323513,0.9072733,0.6660144,0.5400167
2680,-834.0899,1.979542e-08,0.03961949,0.6904438,0.9323513,0.9072733,0.6660144,0.5400167
2690,-834.0899,1.979542e-08,0.03961949,0.6904438,0.9323513,0.9072733,0.6660144,0.5400167
2700,-834.0899,1.979542e-08,0.03961949,0.6904438,0.9323513,0.9072733,0.6660144,0.5400167
2710,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2720,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2730,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2740,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2750,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2760,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2770,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2780,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2790,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2800,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2810,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2820,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2830,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2840,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2850,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2860,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2870,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2880,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2890,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2900,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2910,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2920,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2930,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2940,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2950,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2960,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2970,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2980,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
2990,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3000,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3010,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3020,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3030,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3040,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3050,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3060,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3070,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3080,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3090,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3100,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3110,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3120,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3130,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3140,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3150,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3160,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3170,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3180,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3190,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3200,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3210,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3220,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3230,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3240,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3250,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3260,-832.9011,1.995846e-08,0.04745049,0.7040669,0.8606948,0.8958529,0.656564,0.556826
3270,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3280,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3290,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3300,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3310,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3320,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3330,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3340,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3350,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3360,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3370,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3380,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3390,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3400,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3410,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3420,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3430,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3440,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3450,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3460,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3470,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3480,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3490,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3500,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3510,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3520,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3530,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3540,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3550,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3560,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3570,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3580,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3590,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3600,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3610,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3620,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3630,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3640,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3650,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3660,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3670,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3680,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3690,-828.8959,1.951001e-08,0.021573,0.6876769,0.8462573,0.9361647,0.6727467,0.5417125
3700,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3710,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3720,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3730,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3740,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3750,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3760,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3770,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3780,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3790,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3800,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3810,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3820,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3830,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3840,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3850,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3860,-821.0168,1.945023e-08,0.04178354,0.6829887,0.8134301,0.9375023,0.6730153,0.5413413
3870,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
3880,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
3890,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
3900,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
3910,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
3920,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
3930,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
3940,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
3950,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
3960,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
3970,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
3980,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
3990,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4000,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4010,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4020,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4030,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4040,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4050,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4060,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4070,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4080,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4090,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4100,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4110,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4120,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4130,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4140,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4150,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4160,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4170,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4180,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4190,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4200,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4210,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4220,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4230,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4240,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4250,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4260,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4270,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4280,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4290,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4300,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4310,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4320,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4330,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4340,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4350,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4360,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4370,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4380,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4390,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4400,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4410,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4420,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4430,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4440,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4450,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4460,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4470,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4480,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4490,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4500,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4510,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4520,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4530,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4540,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4550,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4560,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4570,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4580,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4590,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4600,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4610,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4620,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4630,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4640,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4650,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4660,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4670,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4680,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4690,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4700,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4710,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4720,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4730,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4740,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4750,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4760,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4770,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4780,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4790,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4800,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4810,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4820,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4830,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4840,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4850,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4860,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4870,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4880,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4890,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4900,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4910,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4920,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4930,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4940,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4950,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4960,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4970,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4980,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
4990,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
5000,-821.623,1.963188e-08,0.05573557,0.6803842,0.873418,0.9473454,0.6702338,0.5445281
