Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8,vecEff9,vecEff10
2080,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2090,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2100,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2110,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2120,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2130,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2140,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2150,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2160,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2170,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2180,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2190,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2200,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2210,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2220,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2230,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2240,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2250,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2260,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2270,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2280,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2290,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2300,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2310,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2320,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2330,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2340,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2350,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2360,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2370,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2380,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2390,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2400,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2410,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2420,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2430,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2440,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2450,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2460,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2470,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2480,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2490,-2007970,3.040613e-09,0.8136425,0.5725906,0.7689916,0.7444794,0.5220489,0.850108,0.5405945,0.8260574,0.7015815,0.852385
2500,-2005270,3.154325e-09,0.731812,0.5566512,0.757908,0.7223971,0.5605431,0.8617462,0.5586521,0.8707349,0.6898689,0.8540078
2510,-16098.33,3.154393e-09,0.7694855,0.5586814,0.7316838,0.6915183,0.5214013,0.8251411,0.5681858,0.8763541,0.6493132,0.8542678
2520,-5167.115,3.154059e-09,0.8019053,0.5688911,0.7288068,0.7033572,0.5583358,0.7957478,0.555718,0.8998081,0.6943645,0.8852831
2530,-5167.115,3.154059e-09,0.8019053,0.5688911,0.7288068,0.7033572,0.5583358,0.7957478,0.555718,0.8998081,0.6943645,0.8852831
2540,-5167.115,3.154059e-09,0.8019053,0.5688911,0.7288068,0.7033572,0.5583358,0.7957478,0.555718,0.8998081,0.6943645,0.8852831
2550,-5167.115,3.154059e-09,0.8019053,0.5688911,0.7288068,0.7033572,0.5583358,0.7957478,0.555718,0.8998081,0.6943645,0.8852831
2560,-5167.115,3.154059e-09,0.8019053,0.5688911,0.7288068,0.7033572,0.5583358,0.7957478,0.555718,0.8998081,0.6943645,0.8852831
2570,-5167.115,3.154059e-09,0.8019053,0.5688911,0.7288068,0.7033572,0.5583358,0.7957478,0.555718,0.8998081,0.6943645,0.8852831
2580,-4780.859,3.096094e-09,0.791049,0.5917696,0.6967948,0.7372071,0.518187,0.7649533,0.4995483,0.8703419,0.6647745,0.8380069
2590,-4780.859,3.096094e-09,0.791049,0.5917696,0.6967948,0.7372071,0.518187,0.7649533,0.4995483,0.8703419,0.6647745,0.8380069
2600,-4780.859,3.096094e-09,0.791049,0.5917696,0.6967948,0.7372071,0.518187,0.7649533,0.4995483,0.8703419,0.6647745,0.8380069
2610,-4780.859,3.096094e-09,0.791049,0.5917696,0.6967948,0.7372071,0.518187,0.7649533,0.4995483,0.8703419,0.6647745,0.8380069
2620,-4562.971,3.106656e-09,0.7863631,0.5707323,0.6535513,0.7572885,0.5429465,0.8086464,0.5336047,0.8755753,0.6796404,0.8426181
2630,-4562.971,3.106656e-09,0.7863631,0.5707323,0.6535513,0.7572885,0.5429465,0.8086464,0.5336047,0.8755753,0.6796404,0.8426181
2640,-4562.971,3.106656e-09,0.7863631,0.5707323,0.6535513,0.7572885,0.5429465,0.8086464,0.5336047,0.8755753,0.6796404,0.8426181
2650,-4562.971,3.106656e-09,0.7863631,0.5707323,0.6535513,0.7572885,0.5429465,0.8086464,0.5336047,0.8755753,0.6796404,0.8426181
2660,-4529.198,3.004729e-09,0.7269782,0.5488975,0.6997897,0.815489,0.5719032,0.7772103,0.5187673,0.944986,0.6020472,0.8501446
2670,-4529.198,3.004729e-09,0.7269782,0.5488975,0.6997897,0.815489,0.5719032,0.7772103,0.5187673,0.944986,0.6020472,0.8501446
2680,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2690,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2700,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2710,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2720,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2730,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2740,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2750,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2760,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2770,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2780,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2790,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2800,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2810,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2820,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2830,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2840,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2850,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2860,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2870,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2880,-3316.915,2.971156e-09,0.7475009,0.5227005,0.6826605,0.7927675,0.6234028,0.8095566,0.5551236,0.9088443,0.5766737,0.819615
2890,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
2900,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
2910,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
2920,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
2930,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
2940,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
2950,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
2960,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
2970,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
2980,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
2990,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3000,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3010,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3020,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3030,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3040,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3050,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3060,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3070,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3080,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3090,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3100,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3110,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3120,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3130,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3140,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3150,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3160,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3170,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3180,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3190,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3200,-2506.862,2.984757e-09,0.7606205,0.5165265,0.744858,0.8014439,0.6546212,0.7888582,0.558223,0.9275594,0.5475426,0.7605882
3210,-2459.461,3.022906e-09,0.7217231,0.5228,0.7597049,0.8454419,0.635816,0.7775605,0.5602417,0.9467438,0.5474814,0.7571941
3220,-2459.461,3.022906e-09,0.7217231,0.5228,0.7597049,0.8454419,0.635816,0.7775605,0.5602417,0.9467438,0.5474814,0.7571941
3230,-2459.461,3.022906e-09,0.7217231,0.5228,0.7597049,0.8454419,0.635816,0.7775605,0.5602417,0.9467438,0.5474814,0.7571941
3240,-2459.461,3.022906e-09,0.7217231,0.5228,0.7597049,0.8454419,0.635816,0.7775605,0.5602417,0.9467438,0.5474814,0.7571941
3250,-2459.461,3.022906e-09,0.7217231,0.5228,0.7597049,0.8454419,0.635816,0.7775605,0.5602417,0.9467438,0.5474814,0.7571941
3260,-2459.461,3.022906e-09,0.7217231,0.5228,0.7597049,0.8454419,0.635816,0.7775605,0.5602417,0.9467438,0.5474814,0.7571941
3270,-2459.461,3.022906e-09,0.7217231,0.5228,0.7597049,0.8454419,0.635816,0.7775605,0.5602417,0.9467438,0.5474814,0.7571941
3280,-2459.461,3.022906e-09,0.7217231,0.5228,0.7597049,0.8454419,0.635816,0.7775605,0.5602417,0.9467438,0.5474814,0.7571941
3290,-2459.461,3.022906e-09,0.7217231,0.5228,0.7597049,0.8454419,0.635816,0.7775605,0.5602417,0.9467438,0.5474814,0.7571941
3300,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3310,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3320,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3330,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3340,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3350,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3360,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3370,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3380,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3390,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3400,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3410,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3420,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3430,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3440,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3450,-2296.294,2.998614e-09,0.715841,0.5473978,0.7092439,0.8186806,0.6429075,0.7234872,0.57238,0.924098,0.5504574,0.7258431
3460,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3470,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3480,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3490,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3500,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3510,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3520,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3530,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3540,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3550,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3560,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3570,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3580,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3590,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3600,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3610,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3620,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3630,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3640,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3650,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3660,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3670,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3680,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3690,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3700,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3710,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3720,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3730,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3740,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3750,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3760,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3770,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3780,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3790,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3800,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3810,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3820,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3830,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3840,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3850,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3860,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3870,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3880,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3890,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3900,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3910,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
3920,-2059.402,3.046972e-09,0.7563946,0.5808973,0.759729,0.7700597,0.6637433,0.6932513,0.6337892,0.9050402,0.5334654,0.7322378
