Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8,vecEff9,vecEff10
420,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
430,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
440,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
450,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
460,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
470,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
480,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
490,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
500,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
510,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
520,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
530,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
540,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
550,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
560,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
570,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
580,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
590,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
600,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
610,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
620,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
630,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
640,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
650,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
660,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
670,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
680,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
690,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
700,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
710,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
720,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
730,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
740,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
750,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
760,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
770,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
780,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
790,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
800,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
810,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
820,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
830,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
840,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
850,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
860,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
870,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
880,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
890,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
900,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
910,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
920,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
930,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
940,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
950,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
960,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
970,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
980,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
990,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1000,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1010,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1020,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1030,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1040,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1050,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1060,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1070,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1080,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1090,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1100,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1110,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1120,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1130,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1140,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1150,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1160,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1170,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1180,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1190,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1200,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1210,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1220,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1230,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1240,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1250,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1260,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1270,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1280,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1290,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1300,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1310,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1320,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1330,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1340,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1350,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1360,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1370,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1380,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1390,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1400,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1410,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1420,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1430,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1440,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1450,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1460,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1470,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1480,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1490,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1500,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1510,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1520,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1530,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1540,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1550,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1560,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1570,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1580,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1590,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1600,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1610,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1620,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1630,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1640,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1650,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1660,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1670,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1680,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1690,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1700,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1710,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1720,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1730,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1740,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1750,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1760,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1770,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1780,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1790,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1800,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
1810,-1126.88,5.242339e-09,0.03000894,0.7960727,0.6281469,0.8054432,0.7876678,0.6266837,0.7195648,0.8368566,0.7294506,0.8593177
