Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8
910,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
920,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
930,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
940,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
950,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
960,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
970,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
980,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
990,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1000,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1010,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1020,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1030,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1040,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1050,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1060,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1070,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1080,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1090,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1100,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1110,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1120,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1130,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1140,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1150,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1160,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1170,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1180,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1190,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1200,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1210,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1220,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1230,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1240,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
1250,-1167.058,2.255144e-08,0.03129664,0.7607293,0.917254,0.7147451,0.7825174,0.6728461,0.7671479,0.2369792
