Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8,vecEff9,vecEff10,vecEff11
1660,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1670,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1680,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1690,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1700,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1710,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1720,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1730,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1740,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1750,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1760,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1770,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1780,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1790,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1800,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1810,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1820,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1830,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1840,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1850,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1860,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1870,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1880,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1890,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1900,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1910,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1920,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1930,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1940,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1950,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1960,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1970,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1980,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
1990,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2000,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2010,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2020,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2030,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2040,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2050,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2060,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2070,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2080,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2090,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2100,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2110,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2120,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2130,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2140,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2150,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2160,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2170,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2180,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2190,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2200,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2210,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2220,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2230,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2240,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2250,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2260,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2270,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2280,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2290,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2300,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2310,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2320,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2330,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2340,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2350,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2360,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2370,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2380,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2390,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2400,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2410,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2420,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2430,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2440,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2450,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2460,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2470,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2480,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2490,-926.4923,2.122793e-08,0.4030709,0.8031117,0.9470177,0.7998692,0.6764578,0.7703729,0.3980468,0.7441838,0.6433856,0.5371727,0.8038882
2500,-911.4502,2.110298e-08,0.4032162,0.7971653,0.9703095,0.7900297,0.66951,0.7932437,0.4353782,0.7323684,0.6281067,0.6164956,0.7961138
2510,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2520,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2530,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2540,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2550,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2560,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2570,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2580,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2590,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2600,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2610,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2620,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2630,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2640,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2650,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2660,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2670,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2680,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2690,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2700,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2710,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2720,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2730,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2740,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2750,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2760,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2770,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2780,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2790,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2800,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2810,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2820,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2830,-905.6121,2.095949e-08,0.3649345,0.7943357,0.9252439,0.791371,0.7084677,0.8018853,0.4527701,0.7299775,0.6172723,0.6037365,0.8379335
2840,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2850,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2860,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2870,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2880,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2890,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2900,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2910,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2920,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2930,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2940,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2950,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2960,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2970,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2980,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
2990,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3000,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3010,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3020,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3030,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3040,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3050,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3060,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3070,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3080,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3090,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3100,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3110,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3120,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3130,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3140,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3150,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3160,-905.598,2.056071e-08,0.3250631,0.7934526,0.9318512,0.8346249,0.682214,0.8138333,0.4167379,0.7470273,0.6061385,0.6130565,0.8462971
3170,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3180,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3190,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3200,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3210,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3220,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3230,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3240,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3250,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3260,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3270,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3280,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3290,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3300,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3310,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3320,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3330,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
3340,-904.038,2.100071e-08,0.3188851,0.8017071,0.9605699,0.7787509,0.6422152,0.7832747,0.4149832,0.7624557,0.6315636,0.6076259,0.8595264
