Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6
330,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
340,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
350,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
360,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
370,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
380,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
390,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
400,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
410,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
420,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
430,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
440,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
450,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
460,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
470,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
480,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
490,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
500,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
510,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
520,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
530,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
540,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
550,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
560,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
570,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
580,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
590,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
600,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
610,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
620,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
630,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
640,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
650,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
660,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
670,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
680,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
690,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
700,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
710,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
720,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
730,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
740,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
750,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
760,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
770,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
780,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
790,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
800,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
810,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
820,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
830,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
840,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
850,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
860,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
870,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
880,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
890,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
900,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
910,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
920,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
930,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
940,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
950,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
960,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
970,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
980,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
990,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1000,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1010,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1020,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1030,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1040,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1050,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1060,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1070,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1080,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1090,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1100,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1110,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1120,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1130,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1140,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1150,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1160,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1170,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1180,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1190,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1200,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1210,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1220,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1230,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1240,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1250,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1260,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1270,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1280,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1290,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1300,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1310,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1320,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1330,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1340,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1350,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1360,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1370,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1380,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1390,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1400,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1410,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1420,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1430,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1440,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1450,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1460,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1470,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1480,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1490,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1500,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1510,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1520,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1530,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1540,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1550,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1560,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1570,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1580,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1590,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1600,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1610,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1620,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1630,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1640,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1650,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1660,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1670,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1680,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1690,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1700,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1710,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1720,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1730,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1740,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1750,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1760,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1770,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1780,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1790,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1800,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1810,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1820,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1830,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1840,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1850,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1860,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1870,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1880,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1890,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1900,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1910,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1920,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1930,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1940,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1950,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1960,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1970,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1980,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
1990,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2000,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2010,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2020,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2030,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2040,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2050,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2060,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2070,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2080,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2090,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2100,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2110,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2120,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2130,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2140,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2150,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2160,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2170,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2180,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2190,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2200,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2210,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2220,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2230,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2240,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2250,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2260,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2270,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2280,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2290,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2300,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2310,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2320,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2330,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2340,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2350,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2360,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2370,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2380,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2390,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2400,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2410,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2420,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2430,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2440,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2450,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2460,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2470,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2480,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2490,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2500,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2510,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2520,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2530,-1412.782,2.945351e-08,0.8462424,0.9753981,0.4377383,0.6051837,0.7786321,0.7576236
2540,-1325.639,2.946499e-08,0.8452595,0.9711013,0.4767161,0.6479658,0.7665123,0.7614741
2550,-1325.639,2.946499e-08,0.8452595,0.9711013,0.4767161,0.6479658,0.7665123,0.7614741
2560,-1325.639,2.946499e-08,0.8452595,0.9711013,0.4767161,0.6479658,0.7665123,0.7614741
2570,-1325.639,2.946499e-08,0.8452595,0.9711013,0.4767161,0.6479658,0.7665123,0.7614741
2580,-1325.639,2.946499e-08,0.8452595,0.9711013,0.4767161,0.6479658,0.7665123,0.7614741
2590,-1325.639,2.946499e-08,0.8452595,0.9711013,0.4767161,0.6479658,0.7665123,0.7614741
2600,-1325.639,2.946499e-08,0.8452595,0.9711013,0.4767161,0.6479658,0.7665123,0.7614741
2610,-1325.639,2.946499e-08,0.8452595,0.9711013,0.4767161,0.6479658,0.7665123,0.7614741
2620,-1325.639,2.946499e-08,0.8452595,0.9711013,0.4767161,0.6479658,0.7665123,0.7614741
2630,-1325.639,2.946499e-08,0.8452595,0.9711013,0.4767161,0.6479658,0.7665123,0.7614741
2640,-1325.639,2.946499e-08,0.8452595,0.9711013,0.4767161,0.6479658,0.7665123,0.7614741
