Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8,vecEff9,vecEff10
400,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
410,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
420,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
430,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
440,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
450,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
460,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
470,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
480,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
490,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
500,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
510,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
520,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
530,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
540,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
550,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
560,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
570,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
580,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
590,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
600,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
610,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
620,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
630,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
640,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
650,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
660,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
670,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
680,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
690,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
700,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
710,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
720,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
730,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
740,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
750,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
760,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
770,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
780,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
790,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
800,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
810,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
820,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
830,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
840,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
850,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
860,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
870,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
880,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
890,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
900,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
910,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
920,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
930,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
940,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
950,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
960,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
970,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
980,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
990,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1000,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1010,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1020,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1030,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1040,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1050,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1060,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1070,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1080,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1090,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1100,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1110,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1120,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1130,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1140,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1150,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1160,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1170,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1180,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1190,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1200,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1210,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1220,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1230,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1240,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1250,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1260,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1270,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1280,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1290,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1300,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1310,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1320,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1330,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1340,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1350,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1360,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1370,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1380,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1390,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1400,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1410,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1420,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1430,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1440,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1450,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1460,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1470,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1480,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1490,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1500,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1510,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1520,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1530,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1540,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1550,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1560,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1570,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1580,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1590,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1600,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1610,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1620,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1630,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1640,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1650,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1660,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1670,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1680,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1690,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1700,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1710,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1720,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1730,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1740,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1750,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1760,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1770,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1780,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1790,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1800,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1810,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1820,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
1830,-620.4082,1.65937e-07,0.8597945,0.6871225,0.914741,0.9191376,0.9102672,0.8698106,0.8245759,0.7059469,0.8011925,0.8192777
