Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8
950,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
960,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
970,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
980,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
990,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1000,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1010,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1020,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1030,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1040,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1050,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1060,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1070,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1080,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1090,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1100,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1110,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1120,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1130,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1140,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1150,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1160,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1170,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1180,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1190,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1200,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1210,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1220,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1230,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1240,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1250,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1260,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1270,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1280,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1290,-1264.344,5.619226e-08,0.817253,0.9181881,0.917958,0.8818066,0.8826665,0.7732284,0.8,0.8
1300,-1258.093,5.287387e-08,0.7855535,0.9962316,0.9514574,0.8289975,0.8650947,0.7539388,0.8483971,0.7789609
1310,-1258.093,5.287387e-08,0.7855535,0.9962316,0.9514574,0.8289975,0.8650947,0.7539388,0.8483971,0.7789609
1320,-1258.093,5.287387e-08,0.7855535,0.9962316,0.9514574,0.8289975,0.8650947,0.7539388,0.8483971,0.7789609
1330,-1258.093,5.287387e-08,0.7855535,0.9962316,0.9514574,0.8289975,0.8650947,0.7539388,0.8483971,0.7789609
1340,-1258.093,5.287387e-08,0.7855535,0.9962316,0.9514574,0.8289975,0.8650947,0.7539388,0.8483971,0.7789609
1350,-1258.093,5.287387e-08,0.7855535,0.9962316,0.9514574,0.8289975,0.8650947,0.7539388,0.8483971,0.7789609
1360,-1258.093,5.287387e-08,0.7855535,0.9962316,0.9514574,0.8289975,0.8650947,0.7539388,0.8483971,0.7789609
1370,-1258.093,5.287387e-08,0.7855535,0.9962316,0.9514574,0.8289975,0.8650947,0.7539388,0.8483971,0.7789609
1380,-1258.093,5.287387e-08,0.7855535,0.9962316,0.9514574,0.8289975,0.8650947,0.7539388,0.8483971,0.7789609
1390,-1258.093,5.287387e-08,0.7855535,0.9962316,0.9514574,0.8289975,0.8650947,0.7539388,0.8483971,0.7789609
1400,-1258.093,5.287387e-08,0.7855535,0.9962316,0.9514574,0.8289975,0.8650947,0.7539388,0.8483971,0.7789609
1410,-1258.093,5.287387e-08,0.7855535,0.9962316,0.9514574,0.8289975,0.8650947,0.7539388,0.8483971,0.7789609
1420,-1258.093,5.287387e-08,0.7855535,0.9962316,0.9514574,0.8289975,0.8650947,0.7539388,0.8483971,0.7789609
1430,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1440,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1450,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1460,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1470,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
1480,-1255.109,6.235744e-08,0.8385172,0.9228313,0.9742222,0.954115,0.8724809,0.7666247,0.7733316,0.6535247
