Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8
1040,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1050,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1060,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1070,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1080,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1090,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1100,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1110,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1120,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1130,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1140,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1150,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1160,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1170,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1180,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1190,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1200,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1210,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1220,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1230,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1240,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1250,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1260,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1270,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1280,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1290,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1300,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1310,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1320,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1330,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1340,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1350,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1360,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1370,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1380,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1390,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1400,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1410,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1420,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1430,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1440,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1450,-702.3783,1.518799e-07,0.7729635,0.7256436,0.7035144,0.9705271,0.6406767,0.443655,0.7808721,0.3140492
1460,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1470,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1480,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1490,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1500,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1510,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1520,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1530,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1540,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1550,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1560,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1570,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1580,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1590,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1600,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1610,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1620,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1630,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1640,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1650,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1660,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1670,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1680,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1690,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1700,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1710,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1720,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1730,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1740,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1750,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1760,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1770,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1780,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1790,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1800,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1810,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1820,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1830,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1840,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1850,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1860,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1870,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1880,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1890,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1900,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1910,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1920,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1930,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1940,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1950,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1960,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1970,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1980,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
1990,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2000,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2010,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2020,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2030,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2040,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2050,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2060,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2070,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2080,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2090,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2100,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2110,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2120,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2130,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
2140,-702.4271,1.638751e-07,0.7939577,0.7757463,0.7790514,0.8722806,0.6758194,0.4451682,0.8596151,0.3742064
