Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8,vecEff9
170,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
180,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
190,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
200,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
210,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
220,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
230,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
240,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
250,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
260,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
270,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
280,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
290,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
300,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
310,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
320,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
330,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
340,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
350,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
360,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
370,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
380,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
390,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
400,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
410,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
420,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
430,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
440,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
450,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
460,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
470,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
480,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
490,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
500,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
510,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
520,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
530,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
540,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
550,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
560,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
570,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
580,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
590,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
600,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
610,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
620,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
630,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
640,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
650,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
660,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
670,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
680,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
690,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
700,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
710,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
720,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
730,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
740,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
750,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
760,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
770,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
780,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
790,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
800,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
810,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
820,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
830,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
840,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
850,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
860,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
870,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
880,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
890,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
900,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
910,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
920,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
930,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
940,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
950,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
960,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
970,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
980,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
990,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1000,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1010,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1020,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1030,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1040,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1050,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1060,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1070,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1080,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1090,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1100,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1110,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1120,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1130,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1140,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1150,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1160,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1170,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1180,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1190,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1200,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1210,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1220,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1230,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1240,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1250,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1260,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1270,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1280,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1290,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1300,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1310,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1320,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1330,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1340,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1350,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1360,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1370,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1380,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1390,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1400,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1410,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1420,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1430,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1440,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1450,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1460,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1470,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1480,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1490,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1500,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1510,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1520,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1530,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1540,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1550,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1560,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1570,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1580,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1590,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1600,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1610,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1620,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1630,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1640,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1650,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1660,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1670,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1680,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1690,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1700,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1710,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1720,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1730,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1740,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1750,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1760,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1770,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1780,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1790,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1800,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1810,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1820,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1830,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1840,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1850,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1860,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1870,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1880,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1890,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1900,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1910,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1920,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1930,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1940,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1950,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1960,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1970,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1980,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
1990,-719.6166,3.58428e-08,0.3801735,0.6094031,0.917716,0.8370196,0.9671431,0.5115256,0.5428984,0.6814068,0.7729913
