Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8,vecEff9,vecEff10
1890,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
1900,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
1910,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
1920,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
1930,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
1940,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
1950,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
1960,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
1970,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
1980,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
1990,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2000,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2010,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2020,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2030,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2040,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2050,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2060,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2070,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2080,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2090,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2100,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2110,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2120,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2130,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2140,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2150,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2160,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2170,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2180,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2190,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2200,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2210,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2220,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2230,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2240,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2250,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2260,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2270,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2280,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2290,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2300,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2310,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2320,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2330,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2340,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2350,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2360,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2370,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2380,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2390,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2400,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2410,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2420,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2430,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2440,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2450,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2460,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2470,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2480,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2490,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2500,-524.4021,1.350494e-07,0.1341171,0.6357059,0.9195008,0.8282618,0.8598406,0.6661686,0.9208174,0.5681009,0.5393313,0.6339404
2510,-526.0955,1.35344e-07,0.1176834,0.6733749,0.9058981,0.8223938,0.8099766,0.6339857,0.9423646,0.5518404,0.5428947,0.6256353
2520,-526.0955,1.35344e-07,0.1176834,0.6733749,0.9058981,0.8223938,0.8099766,0.6339857,0.9423646,0.5518404,0.5428947,0.6256353
2530,-525.1702,1.35338e-07,0.1845023,0.6515132,0.8995852,0.8311346,0.8343917,0.6818439,0.9664934,0.5404373,0.5516087,0.6104187
2540,-525.1702,1.35338e-07,0.1845023,0.6515132,0.8995852,0.8311346,0.8343917,0.6818439,0.9664934,0.5404373,0.5516087,0.6104187
2550,-525.1702,1.35338e-07,0.1845023,0.6515132,0.8995852,0.8311346,0.8343917,0.6818439,0.9664934,0.5404373,0.5516087,0.6104187
2560,-525.1702,1.35338e-07,0.1845023,0.6515132,0.8995852,0.8311346,0.8343917,0.6818439,0.9664934,0.5404373,0.5516087,0.6104187
2570,-524.5846,1.349163e-07,0.1371577,0.6376698,0.908944,0.8206901,0.7749177,0.6879728,0.9801456,0.5063401,0.5295389,0.6288752
2580,-524.5846,1.349163e-07,0.1371577,0.6376698,0.908944,0.8206901,0.7749177,0.6879728,0.9801456,0.5063401,0.5295389,0.6288752
2590,-524.5846,1.349163e-07,0.1371577,0.6376698,0.908944,0.8206901,0.7749177,0.6879728,0.9801456,0.5063401,0.5295389,0.6288752
2600,-524.5846,1.349163e-07,0.1371577,0.6376698,0.908944,0.8206901,0.7749177,0.6879728,0.9801456,0.5063401,0.5295389,0.6288752
2610,-524.8077,1.344979e-07,0.1391616,0.6563551,0.900086,0.8455036,0.787211,0.6662996,0.9609848,0.4685978,0.5114462,0.6706505
2620,-524.194,1.350771e-07,0.1522617,0.6337556,0.9080008,0.8270121,0.7497806,0.6859992,0.9560983,0.4605815,0.4968956,0.6685121
2630,-523.6452,1.348082e-07,0.1834243,0.6401504,0.8949067,0.784077,0.8003831,0.7304694,0.961251,0.4522872,0.5021893,0.6524578
2640,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2650,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2660,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2670,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2680,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2690,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2700,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2710,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2720,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2730,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2740,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2750,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2760,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2770,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2780,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2790,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2800,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2810,-523.5273,1.347131e-07,0.1562738,0.6451684,0.9178152,0.7661525,0.8153779,0.7308875,0.9199393,0.4096774,0.4836677,0.6650665
2820,-525.5497,1.346678e-07,0.1385695,0.6435368,0.912075,0.7729515,0.8188225,0.7472657,0.8860263,0.3943142,0.5114444,0.6903351
2830,-526.5041,1.345417e-07,0.1512771,0.6706855,0.8967646,0.7337028,0.7876144,0.7633753,0.8708523,0.37381,0.5774089,0.665805
2840,-526.5041,1.345417e-07,0.1512771,0.6706855,0.8967646,0.7337028,0.7876144,0.7633753,0.8708523,0.37381,0.5774089,0.665805
2850,-526.3847,1.340549e-07,0.1203951,0.6769394,0.8836536,0.7757946,0.7690565,0.7165878,0.9041979,0.4528698,0.5939702,0.6836149
2860,-526.3847,1.340549e-07,0.1203951,0.6769394,0.8836536,0.7757946,0.7690565,0.7165878,0.9041979,0.4528698,0.5939702,0.6836149
2870,-523.6672,1.343472e-07,0.106112,0.683381,0.9044663,0.7750579,0.8086442,0.6653849,0.9336599,0.5086492,0.5512465,0.6760939
2880,-523.6672,1.343472e-07,0.106112,0.683381,0.9044663,0.7750579,0.8086442,0.6653849,0.9336599,0.5086492,0.5512465,0.6760939
2890,-523.6672,1.343472e-07,0.106112,0.683381,0.9044663,0.7750579,0.8086442,0.6653849,0.9336599,0.5086492,0.5512465,0.6760939
2900,-523.6672,1.343472e-07,0.106112,0.683381,0.9044663,0.7750579,0.8086442,0.6653849,0.9336599,0.5086492,0.5512465,0.6760939
2910,-523.6672,1.343472e-07,0.106112,0.683381,0.9044663,0.7750579,0.8086442,0.6653849,0.9336599,0.5086492,0.5512465,0.6760939
2920,-523.6672,1.343472e-07,0.106112,0.683381,0.9044663,0.7750579,0.8086442,0.6653849,0.9336599,0.5086492,0.5512465,0.6760939
2930,-525.0242,1.343112e-07,0.0758162,0.6654128,0.9041013,0.7788717,0.8352404,0.6777481,0.9557834,0.4740621,0.56282,0.6459129
2940,-525.438,1.346358e-07,0.0278656,0.6796803,0.9059947,0.8028393,0.847531,0.6496072,0.9553042,0.4456106,0.5712939,0.6331422
2950,-525.438,1.346358e-07,0.0278656,0.6796803,0.9059947,0.8028393,0.847531,0.6496072,0.9553042,0.4456106,0.5712939,0.6331422
2960,-525.438,1.346358e-07,0.0278656,0.6796803,0.9059947,0.8028393,0.847531,0.6496072,0.9553042,0.4456106,0.5712939,0.6331422
2970,-525.438,1.346358e-07,0.0278656,0.6796803,0.9059947,0.8028393,0.847531,0.6496072,0.9553042,0.4456106,0.5712939,0.6331422
2980,-525.438,1.346358e-07,0.0278656,0.6796803,0.9059947,0.8028393,0.847531,0.6496072,0.9553042,0.4456106,0.5712939,0.6331422
2990,-525.438,1.346358e-07,0.0278656,0.6796803,0.9059947,0.8028393,0.847531,0.6496072,0.9553042,0.4456106,0.5712939,0.6331422
3000,-525.438,1.346358e-07,0.0278656,0.6796803,0.9059947,0.8028393,0.847531,0.6496072,0.9553042,0.4456106,0.5712939,0.6331422
3010,-525.438,1.346358e-07,0.0278656,0.6796803,0.9059947,0.8028393,0.847531,0.6496072,0.9553042,0.4456106,0.5712939,0.6331422
3020,-525.438,1.346358e-07,0.0278656,0.6796803,0.9059947,0.8028393,0.847531,0.6496072,0.9553042,0.4456106,0.5712939,0.6331422
3030,-525.438,1.346358e-07,0.0278656,0.6796803,0.9059947,0.8028393,0.847531,0.6496072,0.9553042,0.4456106,0.5712939,0.6331422
3040,-523.2146,1.347301e-07,0.1131128,0.6706339,0.9177837,0.7784435,0.7762995,0.6933964,0.9297194,0.4443463,0.572645,0.6662349
3050,-523.2146,1.347301e-07,0.1131128,0.6706339,0.9177837,0.7784435,0.7762995,0.6933964,0.9297194,0.4443463,0.572645,0.6662349
3060,-523.2146,1.347301e-07,0.1131128,0.6706339,0.9177837,0.7784435,0.7762995,0.6933964,0.9297194,0.4443463,0.572645,0.6662349
3070,-524.4017,1.346609e-07,0.1093211,0.6549106,0.8997658,0.794791,0.770317,0.6735174,0.9850332,0.470014,0.5835841,0.6570264
3080,-524.4017,1.346609e-07,0.1093211,0.6549106,0.8997658,0.794791,0.770317,0.6735174,0.9850332,0.470014,0.5835841,0.6570264
3090,-524.4017,1.346609e-07,0.1093211,0.6549106,0.8997658,0.794791,0.770317,0.6735174,0.9850332,0.470014,0.5835841,0.6570264
3100,-524.4017,1.346609e-07,0.1093211,0.6549106,0.8997658,0.794791,0.770317,0.6735174,0.9850332,0.470014,0.5835841,0.6570264
3110,-524.7778,1.345426e-07,0.06130199,0.6663489,0.9034256,0.8280478,0.755464,0.6723637,0.9599463,0.4501078,0.5713683,0.66218
3120,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3130,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3140,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3150,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3160,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3170,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3180,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3190,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3200,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3210,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3220,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3230,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3240,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3250,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3260,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3270,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3280,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3290,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3300,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3310,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3320,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3330,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3340,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3350,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3360,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3370,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3380,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3390,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3400,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3410,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3420,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3430,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3440,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3450,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3460,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3470,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3480,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3490,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3500,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3510,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3520,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3530,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3540,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3550,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3560,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3570,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3580,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3590,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3600,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3610,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3620,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3630,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3640,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3650,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3660,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3670,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3680,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
3690,-519.0265,1.343446e-07,0.09526995,0.6897844,0.8585253,0.8098304,0.8417438,0.6983031,0.9215703,0.5306629,0.5481733,0.6611748
