Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8,vecEff9
470,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
480,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
490,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
500,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
510,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
520,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
530,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
540,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
550,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
560,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
570,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
580,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
590,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
600,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
610,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
620,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
630,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
640,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
650,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
660,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
670,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
680,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
690,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
700,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
710,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
720,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
730,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
740,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
750,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
760,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
770,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
780,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
790,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
800,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
810,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
820,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
830,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
840,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
850,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
860,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
870,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
880,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
890,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
900,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
910,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
920,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
930,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
940,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
950,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
960,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
970,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
980,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
990,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1000,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1010,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1020,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1030,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1040,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1050,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1060,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1070,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1080,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1090,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1100,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1110,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1120,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1130,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1140,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1150,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1160,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1170,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1180,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1190,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1200,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1210,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1220,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1230,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1240,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1250,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1260,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1270,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1280,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1290,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1300,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1310,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1320,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1330,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1340,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1350,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1360,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1370,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1380,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1390,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1400,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1410,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1420,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1430,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1440,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1450,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1460,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1470,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1480,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1490,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1500,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1510,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1520,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1530,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1540,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1550,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1560,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1570,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1580,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1590,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1600,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1610,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1620,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1630,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1640,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1650,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1660,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1670,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1680,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1690,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1700,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1710,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1720,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1730,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1740,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1750,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1760,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1770,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1780,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1790,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1800,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1810,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1820,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1830,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1840,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1850,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1860,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1870,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1880,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1890,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1900,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1910,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1920,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1930,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1940,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1950,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1960,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1970,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1980,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
1990,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
2000,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
2010,-1224.785,1.300947e-08,0.09428943,0.8269183,0.8685885,0.8549721,0.6593206,0.8519885,0.881911,0.705633,0.7594482
