Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6
1400,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1410,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1420,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1430,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1440,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1450,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1460,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1470,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1480,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1490,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1500,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1510,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1520,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1530,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1540,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1550,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1560,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1570,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1580,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1590,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1600,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1610,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1620,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1630,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1640,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1650,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1660,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1670,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1680,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1690,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1700,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1710,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1720,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1730,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1740,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1750,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1760,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1770,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1780,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1790,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1800,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1810,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1820,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1830,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1840,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1850,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1860,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1870,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1880,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1890,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1900,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1910,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1920,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1930,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1940,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1950,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1960,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1970,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1980,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
1990,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2000,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2010,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2020,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2030,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2040,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2050,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2060,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2070,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2080,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2090,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
2100,-905.3543,2.616303e-07,0.72093,0.9761055,0.859902,0.8865282,0.6066275,0.7738908
