Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7
2110,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2120,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2130,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2140,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2150,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2160,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2170,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2180,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2190,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2200,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2210,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2220,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2230,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2240,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2250,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2260,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2270,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2280,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2290,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2300,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2310,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2320,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2330,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2340,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2350,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2360,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
2370,-562.6263,9.660068e-08,0.7168542,0.8129813,0.6819923,0.5230567,0.623447,0.6607792,0.7713839
