Iteration,Likelihood,transmRate,vecEff1,vecEff2,vecEff3,vecEff4,vecEff5,vecEff6,vecEff7,vecEff8,vecEff9
1990,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2000,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2010,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2020,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2030,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2040,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2050,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2060,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2070,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2080,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2090,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2100,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2110,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2120,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2130,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2140,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2150,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2160,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2170,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2180,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2190,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2200,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2210,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2220,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2230,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2240,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2250,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2260,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2270,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2280,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2290,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2300,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2310,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2320,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2330,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2340,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2350,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2360,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2370,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2380,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2390,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2400,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2410,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2420,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2430,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2440,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2450,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2460,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2470,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2480,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2490,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2500,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2510,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2520,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2530,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2540,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2550,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2560,-2210.875,1.475801e-08,0.3572768,0.653414,0.5703244,0.9737775,0.8895798,0.82161,0.5741006,0.4879296,0.7646281
2570,-2169.488,1.485982e-08,0.3123563,0.6510341,0.597631,0.97969,0.8790065,0.8080226,0.5992745,0.5203148,0.7295565
2580,-2169.488,1.485982e-08,0.3123563,0.6510341,0.597631,0.97969,0.8790065,0.8080226,0.5992745,0.5203148,0.7295565
2590,-2169.488,1.485982e-08,0.3123563,0.6510341,0.597631,0.97969,0.8790065,0.8080226,0.5992745,0.5203148,0.7295565
2600,-2169.488,1.485982e-08,0.3123563,0.6510341,0.597631,0.97969,0.8790065,0.8080226,0.5992745,0.5203148,0.7295565
2610,-2169.488,1.485982e-08,0.3123563,0.6510341,0.597631,0.97969,0.8790065,0.8080226,0.5992745,0.5203148,0.7295565
2620,-2169.488,1.485982e-08,0.3123563,0.6510341,0.597631,0.97969,0.8790065,0.8080226,0.5992745,0.5203148,0.7295565
2630,-2169.488,1.485982e-08,0.3123563,0.6510341,0.597631,0.97969,0.8790065,0.8080226,0.5992745,0.5203148,0.7295565
2640,-2169.488,1.485982e-08,0.3123563,0.6510341,0.597631,0.97969,0.8790065,0.8080226,0.5992745,0.5203148,0.7295565
2650,-2169.488,1.485982e-08,0.3123563,0.6510341,0.597631,0.97969,0.8790065,0.8080226,0.5992745,0.5203148,0.7295565
2660,-2002.357,1.444652e-08,0.3202752,0.6199551,0.5662361,0.9964343,0.8534347,0.7826853,0.6250293,0.4978746,0.7358168
2670,-2002.357,1.444652e-08,0.3202752,0.6199551,0.5662361,0.9964343,0.8534347,0.7826853,0.6250293,0.4978746,0.7358168
2680,-2002.357,1.444652e-08,0.3202752,0.6199551,0.5662361,0.9964343,0.8534347,0.7826853,0.6250293,0.4978746,0.7358168
2690,-2002.357,1.444652e-08,0.3202752,0.6199551,0.5662361,0.9964343,0.8534347,0.7826853,0.6250293,0.4978746,0.7358168
2700,-2002.357,1.444652e-08,0.3202752,0.6199551,0.5662361,0.9964343,0.8534347,0.7826853,0.6250293,0.4978746,0.7358168
2710,-2002.357,1.444652e-08,0.3202752,0.6199551,0.5662361,0.9964343,0.8534347,0.7826853,0.6250293,0.4978746,0.7358168
2720,-1941.171,1.450272e-08,0.3187086,0.612627,0.566019,0.9745308,0.8403224,0.7727025,0.5913472,0.5615702,0.7308932
2730,-1921.811,1.484808e-08,0.2840287,0.630661,0.6113025,0.9973088,0.835186,0.8097538,0.6079819,0.5215402,0.6553218
2740,-1921.811,1.484808e-08,0.2840287,0.630661,0.6113025,0.9973088,0.835186,0.8097538,0.6079819,0.5215402,0.6553218
2750,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2760,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2770,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2780,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2790,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2800,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2810,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2820,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2830,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2840,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2850,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2860,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2870,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2880,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2890,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2900,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2910,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2920,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2930,-1803.403,1.489664e-08,0.2996337,0.6536735,0.6170082,0.9727788,0.7762708,0.8348954,0.6112399,0.5462149,0.6295168
2940,-1790.677,1.5092e-08,0.2977303,0.6726376,0.6250935,0.9537621,0.7911529,0.8307189,0.613686,0.5419759,0.6179363
2950,-1790.677,1.5092e-08,0.2977303,0.6726376,0.6250935,0.9537621,0.7911529,0.8307189,0.613686,0.5419759,0.6179363
2960,-1790.677,1.5092e-08,0.2977303,0.6726376,0.6250935,0.9537621,0.7911529,0.8307189,0.613686,0.5419759,0.6179363
2970,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
2980,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
2990,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3000,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3010,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3020,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3030,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3040,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3050,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3060,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3070,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3080,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3090,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3100,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3110,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3120,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3130,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3140,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3150,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3160,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3170,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3180,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3190,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3200,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3210,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3220,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3230,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3240,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3250,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3260,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3270,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3280,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3290,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3300,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3310,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3320,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3330,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3340,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3350,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3360,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3370,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3380,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3390,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3400,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3410,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3420,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3430,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3440,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3450,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3460,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3470,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3480,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3490,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3500,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3510,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3520,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3530,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3540,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3550,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3560,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3570,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3580,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3590,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3600,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3610,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3620,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3630,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3640,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3650,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3660,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3670,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3680,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3690,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3700,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3710,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3720,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3730,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3740,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3750,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3760,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3770,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3780,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3790,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3800,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3810,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3820,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3830,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3840,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3850,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3860,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3870,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3880,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3890,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3900,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3910,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3920,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3930,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3940,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3950,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3960,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
3970,-1719.173,1.519957e-08,0.2756224,0.6709291,0.5948079,0.9114043,0.8171499,0.8158208,0.6850616,0.516585,0.6184094
